concentration_ppb,V_-0.0016,V_-0.0118,V_-0.0220,V_-0.0322,V_-0.0424,V_-0.0526,V_-0.0629,V_-0.0731,V_-0.0833,V_-0.0935,V_-0.1037,V_-0.1139,V_-0.1241,V_-0.1343,V_-0.1445,V_-0.1547,V_-0.1649,V_-0.1751,V_-0.1853,V_-0.1956,V_-0.2058,V_-0.2160,V_-0.2262,V_-0.2364,V_-0.2466,V_-0.2568,V_-0.2670,V_-0.2772,V_-0.2874,V_-0.2976,V_-0.3078,V_-0.3180,V_-0.3283,V_-0.3385,V_-0.3487,V_-0.3589,V_-0.3691,V_-0.3793,V_-0.3895,V_-0.3997,V_-0.4099,V_-0.4201,V_-0.4303,V_-0.4405,V_-0.4507,V_-0.4610,V_-0.4712,V_-0.4814,V_-0.4916,V_-0.5018,V_-0.5120,V_-0.5222,V_-0.5324,V_-0.5426,V_-0.5528,V_-0.5630,V_-0.5732,V_-0.5834,V_-0.5937,V_-0.6039,V_-0.6141,V_-0.6243,V_-0.6345,V_-0.6447,V_-0.6549,V_-0.6651,V_-0.6753,V_-0.6855,V_-0.6957,V_-0.7059,V_-0.7161,V_-0.7263,V_-0.7366,V_-0.7468,V_-0.7570,V_-0.7672,V_-0.7774,V_-0.7876,V_-0.7978,V_-0.8080,V_-0.8182,V_-0.8284,V_-0.8386,V_-0.8488,V_-0.8590,V_-0.8693,V_-0.8795,V_-0.8897,V_-0.8999,dataset
50.6,3.139,3.159,2.929,2.549,2.709,2.849,2.639,2.819,3.319,3.489,3.769,4.559,5.309,5.789,6.979,8.179,8.719,9.379,10.229,10.129,9.519,9.199,8.329,6.849,6.089,5.349,4.369,3.749,3.699,3.459,3.229,3.559,3.879,3.729,3.979,4.319,3.949,3.499,3.319,2.749,1.809,1.439,1.039,0.349,0,-0.046,-0.242,-0.434,-0.203,-0.032,-0.077,0.329,0.779,0.949,1.309,1.919,2.309,2.599,3.279,3.859,3.979,4.569,5.139,5.159,4.989,5.179,4.799,3.959,3.629,3.229,2.459,2.189,2.229,2.249,2.499,3.299,4.199,5.169,6.829,8.809,6.629,4.239,1.569,-1.547,-5.194,-9.205,-10.108,-10.045,-9.037,unseen
50.6,3.223,3.253,3.023,2.593,2.733,2.863,2.643,2.793,3.293,3.423,3.673,4.483,5.243,5.723,6.953,8.243,8.933,9.803,10.793,10.853,10.383,10.163,9.303,7.733,6.853,6.023,4.893,4.173,4.013,3.693,3.413,3.723,4.043,3.943,4.233,4.583,4.303,3.883,3.713,3.103,2.173,1.753,1.243,0.445,0,-0.084,-0.353,-0.574,-0.42,-0.343,-0.406,-0.059,0.375,0.578,0.893,1.473,1.843,2.093,2.823,3.363,3.513,4.133,4.733,4.803,4.843,5.153,4.903,4.273,3.923,3.483,2.633,2.203,2.073,1.813,1.793,2.263,2.883,3.543,4.803,6.303,8.113,5.523,3.273,0.55,-2.299,-5.54,-10.146,-9.887,-9.173,unseen
63.2,5.463,5.263,5.023,4.663,4.433,4.303,4.243,4.203,4.283,4.453,4.673,5.083,5.673,6.363,7.243,8.353,9.463,10.463,11.443,12.093,12.203,11.943,11.373,10.413,9.333,8.373,7.443,6.503,5.763,5.183,4.613,4.173,3.863,3.533,3.183,2.933,2.643,2.253,1.87,1.535,1.137,0.797,0.535,0.273,0,-0.149,-0.276,-0.423,-0.508,-0.503,-0.528,-0.474,-0.319,-0.145,-0.029,0.208,0.464,0.681,0.902,1.203,1.407,1.573,1.783,1.916,1.906,1.861,1.755,1.525,1.37,1.361,1.339,1.381,1.694,2.251,2.973,3.933,5.213,6.763,8.713,11.073,13.553,15.583,15.903,13.713,9.763,5.263,0.707,-3.904,-7.933,unseen
63.2,6.429,6.269,6.059,5.679,5.439,5.309,5.279,5.279,5.499,5.759,6.099,6.699,7.569,8.499,9.619,10.919,12.079,12.969,13.659,13.929,13.559,12.839,11.909,10.699,9.489,8.499,7.599,6.719,6.089,5.619,5.119,4.709,4.429,4.059,3.619,3.289,2.919,2.439,2.019,1.659,1.219,0.83,0.567,0.287,0,-0.146,-0.265,-0.43,-0.5,-0.469,-0.489,-0.431,-0.214,-0.007,0.155,0.43,0.727,0.924,1.143,1.429,1.539,1.599,1.679,1.669,1.449,1.289,1.17,1.054,1.054,1.242,1.479,1.869,2.619,3.639,4.849,6.459,8.489,10.739,12.749,13.579,11.839,8.249,3.889,-0.379,-4.697,-7.9177,-9.1944,-8.77,-8.328,unseen
63.2,4.113,4.023,3.894,3.685,3.58,3.576,3.564,3.576,3.754,4.043,4.403,4.983,5.803,6.753,7.913,9.253,10.503,11.493,12.233,12.463,12.073,11.273,10.213,8.883,7.573,6.493,5.563,4.733,4.143,3.708,3.304,3.023,2.85,2.609,2.345,2.114,1.872,1.536,1.271,1.029,0.727,0.453,0.289,0.136,0,-0.048,-0.054,-0.068,-0.003,0.13,0.233,0.41,0.716,1.058,1.392,1.801,2.179,2.448,2.688,2.908,2.947,2.931,2.912,2.834,2.664,2.654,2.768,2.903,3.21,3.788,4.583,5.613,7.113,9.023,11.373,14.253,17.333,19.803,19.733,16.833,12.083,6.803,1.544,-3.352,-5.8019,-6.4847,-6.159,-6.058667,-5.546,unseen
63.2,4.66,4.54,4.39,4.14,3.99,3.92,3.9,3.9,4.07,4.3,4.61,5.16,5.94,6.85,7.97,9.29,10.52,11.52,12.28,12.53,12.12,11.3,10.21,8.83,7.47,6.35,5.37,4.48,3.864,3.413,3.005,2.704,2.513,2.264,2.013,1.83,1.62,1.338,1.097,0.889,0.633,0.441,0.303,0.155,0,-0.031,-0.026,-0.05,-0.026,0.091,0.221,0.435,0.756,1.084,1.393,1.796,2.199,2.49,2.733,2.938,2.96,2.871,2.773,2.748,2.739,2.763,2.807,2.955,3.384,4.08,4.87,5.95,7.49,9.49,11.87,14.81,18.08,20.94,21.91,19.58,14.77,9.01,3.417,-2.002,-5.4733,-6.6576,-6.4055,-6.07533,-6.122997,unseen
0.8,3.496,3.257,3.103,2.926,2.712,2.688,2.602,2.03,2.023,1.7,1.301,1.245,0.98,0.797,0.829,0.863,0.882,0.877,0.959,1.015,0.94,0.717,0.952,0.675,0.672,0.64,0.619,0.591,0.681,0.759,0.752,1.057,0.99,0.84,0.92,0.767,0.689,0.619,0.5,0.668,0.203,0.336,0.325,0.052,0,0.241,0.255,0.248,0.339,0.56,0.619,0.962,1.449,1.494,1.788,2.548,3.017,3.122,3.685,4.028,4.249,4.245,4.477,4.487,3.818,3.853,3.493,3.143,3.269,3.241,3.402,3.64,4.747,5.387,6.217,7.997,9.717,11.687,14.457,15.487,12.517,9.817,6.247,2.247,-2.506,-5.929,-6.146,-5.894,-5.39,unseen
0.8,3.465,3.509,3.509,3.294,3.089,3.071,2.877,2.677,2.665,2.334,2.215,1.974,1.858,1.841,1.574,1.648,1.839,1.563,1.699,1.683,1.659,1.666,1.624,1.487,1.302,1.515,1.361,1.193,1.673,1.473,1.512,1.613,1.59,1.571,1.662,1.464,1.305,1.316,0.969,0.826,0.49,0.287,0.5,0.01,0,-0.013,-0.014,-0.049,0.115,0.185,0.112,0.357,0.605,0.742,0.906,1.295,1.508,1.603,2.054,2.443,2.411,2.688,2.901,2.912,2.636,2.422,2.31,2.03,1.792,2.086,1.883,2.317,2.905,3.374,4.251,5.561,6.781,8.481,10.531,12.981,15.691,18.881,20.401,17.181,13.361,9.171,4.123,-1.631,-6.132,unseen
0.8,3.467,3.507,3.481,3.138,3.008,3.024,2.807,2.725,2.448,2.182,1.991,1.908,1.762,1.538,1.684,1.661,1.676,1.666,1.694,1.545,1.535,1.512,1.415,1.154,1.186,1.08,0.941,1.015,1.127,1.087,1.097,1.149,1.23,1.183,1.151,1.062,0.886,0.748,0.634,0.492,0.373,0.22,0.169,0.075,0,0.018,0.026,0.054,0.089,0.168,0.271,0.46,0.905,0.793,1.12,1.531,1.86,1.799,2.095,2.632,2.371,2.427,2.651,2.62,2.214,2.326,2.088,1.969,2.06,2.396,2.242,2.795,3.67,4.132,5.166,6.506,8.096,9.896,12.386,12.366,10.016,7.466,4.566,0.968,-3.19,-4.702,-5.458,-4.569,-5.402,unseen
0.8,3.836,3.393,3.659,2.826,2.945,2.865,2.49,2.436,2.198,1.829,1.526,1.473,1.346,1.065,1.167,1.025,1.202,1.153,1.279,1.26,1.22,1.169,1.172,0.854,1.092,0.88,0.85,0.803,1.006,1.155,1.034,1.113,1.244,1.055,1.129,1.102,0.917,0.812,0.894,0.446,0.338,0.334,0.188,0.08,0,0.203,0.203,0.18,0.077,0.238,0.115,0.238,0.6,0.775,0.742,1.272,1.414,1.402,1.538,1.839,1.696,1.533,1.767,1.463,1.743,1.739,2.268,1.974,2.73,3.017,3.43,4.039,5.505,6.265,7.595,9.605,11.745,14.345,15.275,12.805,9.585,6.255,2.317,-2.275,-4.41,-5.229,-4.648,-5.313,-5.467,unseen
0.0,4.305,4.174,3.915,3.503,3.425,3.362,2.998,2.831,2.572,2.217,1.984,1.921,1.666,1.362,1.425,1.308,1.083,1.193,1.22,1.145,1.105,1.233,1.137,0.948,1.054,0.976,0.811,0.835,0.86,0.817,0.795,0.968,1.016,0.931,1.021,1.055,0.934,0.847,0.756,0.673,0.507,0.369,0.222,0.143,0,-0.06,-0.146,-0.195,-0.267,-0.271,-0.303,-0.197,-0.042,-0.172,-0.214,-0.012,-0.028,0.052,0.199,0.311,0.241,0.329,0.483,0.682,0.563,0.941,1.288,1.267,1.736,2.247,2.478,3.01,3.948,4.711,5.606,7.156,8.796,10.686,13.366,16.516,17.306,14.566,11.316,7.576,3.087,-2.198,-5.215,-5.313,-5.355,unseen
0.1,4.111,4.148,4.025,3.721,3.694,3.631,3.301,3.101,2.847,2.507,2.341,2.311,2.145,1.942,2.096,2.061,1.925,2.129,2.289,2.065,2.022,2.078,1.913,1.69,1.838,1.75,1.617,1.646,1.699,1.67,1.7,1.728,1.703,1.553,1.447,1.357,1.168,0.964,0.781,0.582,0.391,0.215,0.137,-0.004,0,0.012,-0.047,-0.121,-0.079,-0.114,-0.345,-0.352,-0.38,-0.418,-0.404,-0.278,-0.25,-0.369,-0.264,-0.117,-0.271,-0.222,0.016,0.037,0.142,0.373,0.632,0.786,1.164,1.696,2.109,2.732,3.74,4.685,5.866,7.536,9.506,11.746,14.676,18.036,14.476,11.546,7.976,3.999,-0.649,-4.961,-3.96,-4.793,-4.926,unseen
0.2,4.985,4.979,4.754,4.339,4.271,4.138,3.697,3.457,3.19,2.754,2.501,2.452,2.232,1.891,1.997,1.962,1.899,1.797,1.84,1.68,1.532,1.59,1.484,1.431,1.318,1.332,1.169,1.195,1.331,1.297,1.351,1.378,1.396,1.302,1.195,1.24,1.053,0.793,0.663,0.688,0.412,0.31,0.331,0.163,0,0.067,0.076,0.221,0.305,0.274,0.072,0.132,0.212,0.328,0.317,0.552,0.688,0.597,0.835,1.042,1.028,1.255,1.763,1.899,2.022,2.669,3.198,3.415,4.227,5.095,5.602,6.602,8.082,9.472,11.292,13.812,16.822,16.122,13.352,10.072,6.322,1.973,-3.081,-5.048,-4.376,-4.859,-5.23,-5.174,-4.481,unseen
0.3,5.248,5.178,4.928,4.489,4.394,4.329,3.904,3.635,3.603,3.258,2.891,2.865,2.446,2.077,2.117,2.007,1.874,1.96,2.097,1.975,1.824,1.974,1.868,1.826,1.718,1.743,1.514,1.507,1.684,1.676,1.733,1.739,1.834,1.623,1.567,1.66,1.419,1.13,1.076,0.891,0.574,0.417,0.429,0.262,0,0.089,0.0,-0.216,-0.199,-0.148,-0.075,-0.056,0.126,-0.04,0.052,0.322,0.318,0.178,0.427,0.602,0.574,0.672,1.102,1.235,1.365,1.897,2.233,2.415,3.017,3.71,4.032,4.683,5.808,6.738,8.018,9.888,12.058,14.568,15.598,12.918,9.808,6.348,2.415,-2.303,-5.761,-5.635,-5.6035,-5.348,-5.67,unseen
